clstimestamp,frame_id,num_points,point_data
2026-02-13T16:51:37.008,864,5,"[{'x': 4.390928195418516, 'y': 8.13923664396939, 'z': 1.3730552134675436, 'v': 0.612141025057745}, {'x': 3.69109974673745, 'y': 0.0363380318964579, 'z': 1.702685886263862, 'v': -0.6610735920561948}, {'x': -2.244500798614827, 'y': 6.831715688682113, 'z': -0.010246255137624338, 'v': -0.7029663680639282}, {'x': -2.3151950346130388, 'y': 0.7474689075143992, 'z': -1.7876159229971127, 'v': -0.7955966718270095}, {'x': -2.610932352710813, 'y': 5.781989641348976, 'z': -1.2269624802159114, 'v': -0.8439460214980699}]"
2026-02-13T16:51:37.166,896,5,"[{'x': -1.5099371196722942, 'y': 8.441978286366714, 'z': -1.5420030761594847, 'v': 0.674931126203403}, {'x': 0.9347165857144475, 'y': 7.963815082461715, 'z': -0.7894491440074463, 'v': -0.9869867455495585}, {'x': -3.6861470494941306, 'y': 7.588013024957777, 'z': 0.8988869573063365, 'v': 0.43818088959401646}, {'x': -1.2373013481546136, 'y': 9.830303848496676, 'z': 0.831564173525237, 'v': -0.4607350910383574}, {'x': -2.647068542606866, 'y': 2.1051756232228858, 'z': 0.5491873672367098, 'v': -0.050625926723245174}]"
2026-02-13T16:51:37.276,928,5,"[{'x': -4.340100598873343, 'y': 3.092338954995568, 'z': 1.6737021437581272, 'v': -0.5317848751335239}, {'x': 1.2852227789220603, 'y': 4.333174772441471, 'z': 1.7326020977387517, 'v': -0.7375109070631773}, {'x': -0.146964405537239, 'y': 2.6300821596024293, 'z': -0.7049786219000578, 'v': 0.3519154818574126}, {'x': -1.5118684624065395, 'y': 6.2169427522770535, 'z': 1.0692523291962033, 'v': -0.07668439906749014}, {'x': 4.335980837214908, 'y': 1.4941099677195513, 'z': -1.2816250251813743, 'v': 0.1844416519052201}]"
2026-02-13T16:51:37.380,832,5,"[{'x': -0.27653103951055247, 'y': 3.9761125764936214, 'z': 0.11373005887971299, 'v': 0.14653678388081315}, {'x': -2.439703104502721, 'y': 2.8354556221479124, 'z': 1.5628782758565958, 'v': 0.07105793099077484}, {'x': -4.928944537323759, 'y': 7.460070378422195, 'z': 1.5047947764430445, 'v': 0.1283934102930171}, {'x': -1.078067155203498, 'y': 1.6034462115302872, 'z': -1.0794037625854567, 'v': -0.3204697024585481}, {'x': -2.5189648644612883, 'y': 8.748533477559631, 'z': -1.050815163211559, 'v': -0.442032592339781}]"
2026-02-13T16:51:37.493,832,5,"[{'x': -1.328766341558294, 'y': 8.922248899158857, 'z': -1.439375198413598, 'v': 0.8278734350731463}, {'x': -3.1281715950143694, 'y': 6.039384968313863, 'z': 1.2367324868262664, 'v': 0.7959907780603692}, {'x': 0.8792799367157587, 'y': 2.763171401298463, 'z': 0.3231068448718677, 'v': -0.08125195518487072}, {'x': 4.9962838411280455, 'y': 2.4181830832782403, 'z': -1.8563920258404307, 'v': -0.14996889891285314}, {'x': -4.142038260208951, 'y': 4.566010471514388, 'z': -0.4383646793118072, 'v': 0.6321601120330855}]"
2026-02-13T16:51:37.615,832,5,"[{'x': 2.4993962751245125, 'y': 2.832251429192251, 'z': -0.24978288387540548, 'v': -0.806483491949993}, {'x': -4.15942579570188, 'y': 6.137585526772469, 'z': -1.6641620336431435, 'v': -0.05846912561469719}, {'x': 0.07689938445707067, 'y': 3.8568693969710544, 'z': -0.4067304808879908, 'v': -0.4298158162036483}, {'x': -1.1478560233994317, 'y': 4.99189735608695, 'z': 0.1643200816070336, 'v': 0.22678846080970638}, {'x': -0.15712174991983652, 'y': 2.1260205467952806, 'z': 1.464614030500699, 'v': 0.46113384234591237}]"
2026-02-13T16:51:37.756,864,5,"[{'x': 4.621603730249937, 'y': 7.602706231614423, 'z': 0.9311704212969127, 'v': -0.9700735344292117}, {'x': -4.709126949544848, 'y': 3.4697515242901797, 'z': -0.38076662884178525, 'v': 0.2557098223306451}, {'x': 2.452824213626447, 'y': 0.8238494123226181, 'z': -1.559909976161995, 'v': -0.25188281570024373}, {'x': 0.47321404103869646, 'y': 9.37333331487393, 'z': 0.7014921310323503, 'v': -0.30650112386446615}, {'x': -0.8068613537344751, 'y': 4.961186724381284, 'z': -0.7182272368440348, 'v': 0.7355940810028765}]"
2026-02-13T16:51:37.867,832,5,"[{'x': -0.6331364412180038, 'y': 2.01218792164378, 'z': 0.1720912411566915, 'v': -0.41684089833835136}, {'x': 0.17937079544641765, 'y': 6.810660907503252, 'z': -0.13163518558572473, 'v': -0.2299778465448763}, {'x': 4.068476195033556, 'y': 5.4931701311039705, 'z': -1.7530507982867332, 'v': 0.8360497830668279}, {'x': -0.7122280405800083, 'y': 2.0142504701888586, 'z': 0.2617390489879199, 'v': 0.7515062082833448}, {'x': -1.0278975423588301, 'y': 2.897279523363024, 'z': 0.44647635392571017, 'v': -0.6050658906463566}]"
2026-02-13T16:51:37.975,832,5,"[{'x': 1.9670931590823209, 'y': 9.751368035786971, 'z': -1.89782889520845, 'v': -0.2765068903240553}, {'x': -4.066916347055876, 'y': 5.998192657281298, 'z': -1.4829489964471465, 'v': 0.7068483926029367}, {'x': 4.289837962994966, 'y': 8.073422095575951, 'z': -1.011611280100917, 'v': 0.8917568423722289}, {'x': -2.1807501402645393, 'y': 7.00625484789682, 'z': 0.4172589413731047, 'v': 0.7506290226543744}, {'x': -4.773277144504817, 'y': 1.2746308601459844, 'z': -1.1181860581462115, 'v': 0.06512291457819597}]"
2026-02-13T16:51:38.082,832,5,"[{'x': 3.1889274223016137, 'y': 6.222410936547141, 'z': -0.3169758461608132, 'v': 0.23045799800316402}, {'x': -2.9963026537091353, 'y': 8.99985879634152, 'z': -0.06188737113587228, 'v': -0.18925746491677153}, {'x': 3.8744269601350148, 'y': 9.13549780335199, 'z': -0.9207856805188652, 'v': 0.6461539660320892}, {'x': -4.538835956807937, 'y': 5.184415365156485, 'z': 0.06426677094153899, 'v': -0.2702678101645033}, {'x': -1.3354043897573096, 'y': 0.5048271205590105, 'z': 0.4656001647310126, 'v': 0.5647848814368197}]"
2026-02-13T16:51:38.197,832,5,"[{'x': 0.12234182939195293, 'y': 1.2380245481580776, 'z': 1.0608437617282127, 'v': -0.9014496192534482}, {'x': -1.746876389837606, 'y': 9.051062996716581, 'z': 1.9416643709200851, 'v': -0.015028940470891206}, {'x': 4.778560591876296, 'y': 5.810882271818491, 'z': 0.29209215674349664, 'v': 0.020278047839381363}, {'x': 3.735240194332615, 'y': 9.621862158775672, 'z': 0.2318059994195405, 'v': 0.311224072980421}, {'x': 4.447092129112267, 'y': 0.18535098471555767, 'z': 1.5350785787632235, 'v': -0.9359054907689188}]"
2026-02-13T16:51:38.307,864,5,"[{'x': 0.9710633489867968, 'y': 7.613734749671622, 'z': 1.7813367531997861, 'v': -0.787663689078618}, {'x': -1.9313655736422621, 'y': 9.090781287561828, 'z': 0.05855865872534016, 'v': -0.2893306212181881}, {'x': -3.6118058024100987, 'y': 2.2519033028851974, 'z': 1.89539323392111, 'v': -0.0807547308855292}, {'x': -0.16613152347157456, 'y': 8.215925289669668, 'z': -1.8476200957091593, 'v': 0.11207155216761899}, {'x': -0.8185354666725662, 'y': 2.424447029722776, 'z': 1.3265894520763633, 'v': 0.4549979070295449}]"
2026-02-13T16:51:38.419,864,5,"[{'x': -4.686599514943596, 'y': 9.037476397561363, 'z': -1.5681002689146375, 'v': 0.8265734393824298}, {'x': 3.8427212854009802, 'y': 8.360893333169265, 'z': -0.7201082056419033, 'v': 0.5527130726940352}, {'x': 4.659157830013472, 'y': 0.4053500663548637, 'z': -1.4520283101610039, 'v': 0.9668028890904643}, {'x': -2.9578418609648507, 'y': 8.003309709672628, 'z': -0.7042548095668408, 'v': 0.6551326789016447}, {'x': -0.30432357311564395, 'y': 3.949330194947903, 'z': -1.984371040852431, 'v': 0.6598979235282811}]"
2026-02-13T16:51:38.530,864,5,"[{'x': 1.6460161968885618, 'y': 8.366539557175178, 'z': -0.275413720510401, 'v': 0.014529632838077955}, {'x': 4.698790627961646, 'y': 5.809444210931848, 'z': 1.940772924843917, 'v': 0.6824078262284023}, {'x': 3.637688598110003, 'y': 0.18156921234252055, 'z': 1.9646017265771283, 'v': 0.3599710531250899}, {'x': -1.9757445717619824, 'y': 4.84360232889257, 'z': 1.775797013752742, 'v': -0.1674883806350267}, {'x': 0.9712921800239007, 'y': 2.2662748504290553, 'z': 1.8276543903123375, 'v': -0.49060008228690855}]"
2026-02-13T16:51:38.651,896,5,"[{'x': 1.0516770178228185, 'y': 0.8436363444183292, 'z': -0.33298879883829713, 'v': 0.8697246885189152}, {'x': 2.547623076931627, 'y': 6.195897212743518, 'z': -0.7495072110775731, 'v': 0.6597676377872421}, {'x': 3.8641889847370194, 'y': 6.500983460567175, 'z': 0.6918815279384685, 'v': -0.09028118999509016}, {'x': 3.743407746083422, 'y': 9.172648076679618, 'z': -0.6200340424736397, 'v': 0.43853304011389493}, {'x': 0.6723526242913369, 'y': 5.871439251435827, 'z': 0.902731167354391, 'v': -0.5721978049882066}]"
2026-02-13T16:51:38.766,832,5,"[{'x': -1.7279253890397914, 'y': 5.2719338709124095, 'z': 0.41405562172543187, 'v': 0.5767548429736051}, {'x': -1.3003111199030224, 'y': 2.0112770832366733, 'z': 1.7401401485436785, 'v': -0.8453265269944925}, {'x': 4.107046681006864, 'y': 6.729676202809869, 'z': -0.8809456764995165, 'v': 0.2497714237477}, {'x': 4.216041736211828, 'y': 0.6317295247600396, 'z': 0.03499137566803778, 'v': 0.7443782300633766}, {'x': 1.598326466177121, 'y': 2.7985949092847595, 'z': -0.7338322618756221, 'v': -0.4349755071398824}]"
2026-02-13T16:51:38.873,832,5,"[{'x': -0.9944401533163987, 'y': 7.065940807974299, 'z': -0.3979814472726453, 'v': -0.44563277901576837}, {'x': -0.6260846160204743, 'y': 4.250158252318976, 'z': 1.9759135206829614, 'v': -0.765369868504612}, {'x': -1.908584481759842, 'y': 0.19735232721815765, 'z': 0.9878712954750895, 'v': -0.846204941121453}, {'x': -2.969943224383326, 'y': 2.164330150442929, 'z': -1.3400788128482608, 'v': -0.07114195903952902}, {'x': 4.05372013554047, 'y': 4.038062846261806, 'z': 1.8108407141021643, 'v': 0.00974494100232226}]"
2026-02-13T16:51:38.984,832,5,"[{'x': 0.09399423826960174, 'y': 3.1962429571586526, 'z': -0.16180084740766132, 'v': 0.10987324340900151}, {'x': 1.6872253726461803, 'y': 0.43511001746014855, 'z': 1.3889396216047531, 'v': -0.5061500259643592}, {'x': 3.7005777916156752, 'y': 8.423085515447093, 'z': 0.30186093335876496, 'v': 0.5408005219453329}, {'x': 0.41602270572124844, 'y': 4.756433385043284, 'z': -1.550395293389411, 'v': -0.03448946365520733}, {'x': 0.5258150029196829, 'y': 8.657270287109014, 'z': -0.07761721280604617, 'v': -0.4918412519804003}]"
2026-02-13T16:51:39.093,832,5,"[{'x': -4.144234367228705, 'y': 4.844827635292996, 'z': -0.05658352836719649, 'v': 0.08681586477782899}, {'x': 1.8286814201455437, 'y': 7.158623930316423, 'z': -1.990546564931067, 'v': -0.6658673571528126}, {'x': 3.8194504981847963, 'y': 3.368346870017007, 'z': -0.759653489602401, 'v': -0.8616872227344976}, {'x': -1.7964984621019866, 'y': 1.563704579164854, 'z': 1.5148677481273163, 'v': 0.4692809674622107}, {'x': -1.5702637020111245, 'y': 9.029076976725488, 'z': -0.06556281697907496, 'v': -0.5115781871303999}]"
2026-02-13T16:51:39.233,832,5,"[{'x': -2.9120649451603073, 'y': 5.503146233351909, 'z': 1.8271004814477565, 'v': -0.2322893399713588}, {'x': -3.2651628606871466, 'y': 5.8529191010626995, 'z': -0.23179882667617724, 'v': 0.6000801046890891}, {'x': -4.107102234776817, 'y': 0.5918726877030689, 'z': -1.6213027137401124, 'v': -0.330352726831733}, {'x': 4.88506200963948, 'y': 1.0163305371803755, 'z': 1.570332107390513, 'v': 0.6685029301616978}, {'x': 4.418477759886695, 'y': 0.704706152076845, 'z': -1.0836015921615698, 'v': -0.7329279050124453}]"
2026-02-13T16:51:39.379,832,5,"[{'x': 1.8808009842015405, 'y': 3.0068879875375485, 'z': -0.21517241209953886, 'v': -0.8526983957010048}, {'x': 1.5214335162617125, 'y': 0.8050847844516207, 'z': -1.8911912607277737, 'v': -0.06332062211631118}, {'x': 0.6253164583863979, 'y': 3.272653880368277, 'z': -1.224837625385248, 'v': -0.9793868341918561}, {'x': -1.7822389189463328, 'y': 9.74615864426847, 'z': 0.4549379026605016, 'v': 0.9647482898769146}, {'x': 2.1759214103504565, 'y': 1.3675198765677687, 'z': -0.044587042339306215, 'v': 0.07954390114946253}]"
2026-02-13T16:51:39.487,896,5,"[{'x': -3.578304234842855, 'y': 9.00568028955065, 'z': 0.8922792820849486, 'v': -0.5034618543916809}, {'x': -0.09456156315027275, 'y': 2.636501308108523, 'z': 1.9811056319996658, 'v': -0.8117000466054565}, {'x': -0.6384580246968108, 'y': 0.9511918685570175, 'z': 0.7288289904029042, 'v': 0.7523043227705093}, {'x': 4.9258106200297895, 'y': 2.631643751846675, 'z': 0.6677039381864489, 'v': 0.6412799787347772}, {'x': -0.24919039030292112, 'y': 4.149883112174972, 'z': -0.8902074291449531, 'v': 0.4505856464689766}]"
2026-02-13T16:51:39.596,896,5,"[{'x': -4.225762780350925, 'y': 2.0996554079337857, 'z': 1.4968192923636043, 'v': 0.43563069880023475}, {'x': 4.079337492393234, 'y': 6.596725044760586, 'z': 1.659080235717063, 'v': 0.9143265416782123}, {'x': -1.6498578540048845, 'y': 3.4301515700315366, 'z': -1.0031973972666286, 'v': 0.07049617481957249}, {'x': 4.638905160762171, 'y': 2.8927353246704204, 'z': 0.14333189675477787, 'v': 0.4727971318517259}, {'x': 1.5302360620125448, 'y': 4.632908870055839, 'z': -0.05250348387058246, 'v': -0.30909152544517715}]"
2026-02-13T16:51:39.718,864,5,"[{'x': 3.876954025599858, 'y': 5.200882178517555, 'z': 0.576242298067986, 'v': 0.9432628712239759}, {'x': 3.200578524566943, 'y': 2.0634039169145355, 'z': 0.3119179441280697, 'v': 0.5687092174584423}, {'x': 1.9339322289544612, 'y': 5.9969472795848215, 'z': -1.6040180042834158, 'v': 0.7975363842919267}, {'x': 0.7053313292453298, 'y': 9.726693598208934, 'z': 0.10059141897408841, 'v': 0.9085976697892355}, {'x': -1.4840925854133111, 'y': 6.771983280926447, 'z': -0.7648347340290931, 'v': 0.1919034399288122}]"
2026-02-13T16:51:39.852,864,5,"[{'x': 1.13699523527941, 'y': 2.8205622447667587, 'z': -1.563312154234949, 'v': -0.2912064219774104}, {'x': -1.1723528540613537, 'y': 4.676520025922671, 'z': -0.16256467241075878, 'v': 0.7026059994828584}, {'x': 4.833387973119743, 'y': 2.2980709095255856, 'z': 1.8194575816206324, 'v': 0.759433411217415}, {'x': 1.3065815335224205, 'y': 4.674318912674097, 'z': 0.9561047923399824, 'v': 0.17881070165672308}, {'x': 0.35555070597058336, 'y': 2.715195736241739, 'z': -0.5118648779951989, 'v': 0.5030345498516668}]"
2026-02-13T16:51:39.958,864,5,"[{'x': -3.1997638347570234, 'y': 1.9021036411492875, 'z': -0.08407703108313225, 'v': 0.30847884567685213}, {'x': 3.5950382085619577, 'y': 4.045790003719119, 'z': -1.9083480822434726, 'v': -0.04298449271494942}, {'x': -2.8583800096495082, 'y': 2.220802289546909, 'z': 1.2617304365509172, 'v': -0.4112148851554416}, {'x': 3.9304511271245453, 'y': 5.265791759899057, 'z': 0.28380063683842094, 'v': -0.1907745426583376}, {'x': -3.0836545437981266, 'y': 8.222231754156507, 'z': 0.16010541760837382, 'v': 0.29501412558694584}]"
2026-02-13T16:51:40.067,896,5,"[{'x': 3.589554271297464, 'y': 7.93804085873783, 'z': 0.7240681133447038, 'v': 0.8205449969906908}, {'x': 4.308962654676357, 'y': 9.918076248287335, 'z': -0.1388683291279187, 'v': -0.6729166732523668}, {'x': 0.2065653747575329, 'y': 4.690446208153878, 'z': -1.9565246141370967, 'v': -0.1711187371979095}, {'x': -1.040981668010592, 'y': 5.134094964948598, 'z': 0.05136225035558262, 'v': 0.14455812999544593}, {'x': -1.6105779506984472, 'y': 8.840059773432488, 'z': 0.45342102706483933, 'v': 0.5078980449643353}]"
2026-02-13T16:51:40.173,864,5,"[{'x': 3.4931328017389127, 'y': 0.0830897182769319, 'z': 0.22724432811593642, 'v': -0.9989749148814664}, {'x': -2.030019049004812, 'y': 5.135630269471768, 'z': 0.559522173051815, 'v': 0.8886312524664342}, {'x': -4.84616389831119, 'y': 1.8966083350213458, 'z': -1.6193717012232147, 'v': -0.6712008524143116}, {'x': -4.921187366011363, 'y': 4.247459614595024, 'z': 0.5797550587236215, 'v': -0.930712915630713}, {'x': -3.929545555775511, 'y': 4.8049930691185025, 'z': -0.9538832445265317, 'v': -0.9582589132722807}]"
2026-02-13T16:51:40.293,896,5,"[{'x': 3.5219393928151845, 'y': 6.866582331836978, 'z': 1.0699941568317608, 'v': 0.8072083060141508}, {'x': -0.4702830479757294, 'y': 8.445529669349233, 'z': -0.3887054576171538, 'v': 0.0732083627012301}, {'x': 4.496711891602024, 'y': 7.510578165457201, 'z': 1.0821703592992682, 'v': -0.9867117515687613}, {'x': -0.8779216867177642, 'y': 4.388076470119388, 'z': 0.907820343680561, 'v': -0.8877510137237943}, {'x': -4.115478615610954, 'y': 6.123988065224632, 'z': -0.6842244356022271, 'v': 0.9082770470224328}]"
2026-02-13T16:51:40.404,960,5,"[{'x': 0.08026913938901625, 'y': 6.042769734395223, 'z': 1.7371895675629152, 'v': -0.4482355865955936}, {'x': 4.099564819865735, 'y': 4.550291024446432, 'z': 1.556703190689206, 'v': -0.15616609230645095}, {'x': -3.402011886244222, 'y': 3.0214229187451047, 'z': -0.8768513425570901, 'v': -0.48917778176463744}, {'x': -2.602980952109913, 'y': 5.815426026273474, 'z': -0.7133850011217153, 'v': -0.4296853833378791}, {'x': -1.2495776341559575, 'y': 3.339413417951549, 'z': -1.0803476211964251, 'v': -0.4518685781929077}]"
2026-02-13T16:51:40.518,864,5,"[{'x': -1.7895004526953096, 'y': 0.2010309813203237, 'z': 0.4039551525602971, 'v': 0.8033189276922719}, {'x': -1.2567816814505175, 'y': 5.38953794869986, 'z': -1.398392618732085, 'v': -0.9901586517028156}, {'x': -4.678466486007803, 'y': 6.870804221142505, 'z': 0.9593129428335763, 'v': -0.37827764279504983}, {'x': 1.5809914438837724, 'y': 2.3362640790348443, 'z': -0.32681602104858065, 'v': -0.2261013495096238}, {'x': -2.192757339442916, 'y': 7.715083786664505, 'z': 1.7576844643717933, 'v': -0.3412607678881745}]"
2026-02-13T16:51:40.629,864,5,"[{'x': -2.8521960625476463, 'y': 0.9996101940811231, 'z': 1.454392112630054, 'v': -0.11009675600145297}, {'x': 2.6466570945406422, 'y': 8.652871352726146, 'z': 1.1195808209285865, 'v': 0.22733267871480844}, {'x': 3.5544254302679477, 'y': 5.526206216002954, 'z': -0.5848141973740195, 'v': 0.426669514574993}, {'x': 3.405458192891839, 'y': 0.6934975011081135, 'z': -0.6863194665545707, 'v': -0.14973568024471762}, {'x': 2.6469666663241203, 'y': 9.599268721491045, 'z': -1.2164414100936738, 'v': 0.7699114959668165}]"
2026-02-13T16:51:40.747,864,5,"[{'x': -1.6656671171597779, 'y': 1.2405134612523838, 'z': -0.013729449410556871, 'v': -0.32755292800598346}, {'x': 0.9609698686151571, 'y': 9.633476282020613, 'z': -0.8853433893329998, 'v': -0.8344930678466598}, {'x': 2.705245313599357, 'y': 0.20513167355334816, 'z': 1.4731860901563918, 'v': -0.0932437675767015}, {'x': 1.5932087648024096, 'y': 0.564896459755706, 'z': -0.8121864974967306, 'v': -0.8782642767054074}, {'x': 3.701384491695393, 'y': 7.609855140249923, 'z': 0.8652778340843827, 'v': -0.0027547536512675386}]"
2026-02-13T16:51:40.860,896,5,"[{'x': -2.9630373988570335, 'y': 4.108259981199842, 'z': -1.7278214884836638, 'v': 0.7039934049355159}, {'x': -3.398952486458524, 'y': 6.0513011341514815, 'z': -1.3518581924224349, 'v': -0.8504652743529901}, {'x': -2.993445025931254, 'y': 9.478387317395873, 'z': 0.8487333080704698, 'v': 0.7736052694306546}, {'x': 0.9367355591377713, 'y': 5.808201760369279, 'z': -0.6835965262110117, 'v': 0.726116406506778}, {'x': 1.387708090556953, 'y': 9.264451990430553, 'z': -1.508093427841429, 'v': 0.19451942838072922}]"
2026-02-13T16:51:40.968,896,5,"[{'x': -1.4359396367055988, 'y': 5.368680759834206, 'z': -1.8352008081965647, 'v': -0.6773065934481182}, {'x': -4.339467635010465, 'y': 7.994457313389834, 'z': -1.9183289671639492, 'v': -0.8144328457573289}, {'x': 0.8170127846953559, 'y': 1.4624578680224343, 'z': 0.8050234365872444, 'v': -0.1576981565949529}, {'x': -0.8662549783480644, 'y': 8.573346226281798, 'z': 0.40516575336343186, 'v': 0.08217940646714395}, {'x': -1.6096575979922791, 'y': 1.3363745265761107, 'z': -0.8179855027193188, 'v': 0.537691782883019}]"
2026-02-13T16:51:41.098,864,5,"[{'x': 0.5669967624066068, 'y': 1.9932543179887685, 'z': -1.8521704747054835, 'v': -0.8490328144526433}, {'x': 3.9788768941372172, 'y': 7.687848654775834, 'z': -1.3431805959271816, 'v': -0.25933658292321504}, {'x': -4.128774857957981, 'y': 8.761203086641592, 'z': -0.05803340174554661, 'v': 0.5132179945686359}, {'x': -2.379053557644537, 'y': 6.054880670024556, 'z': -1.0340009125042058, 'v': -0.984518469163775}, {'x': 0.6375468694963518, 'y': 9.05079076722409, 'z': 1.0899906190417012, 'v': 0.9061100375791609}]"
2026-02-13T16:51:41.206,928,5,"[{'x': -2.9752766032031106, 'y': 6.729499333844322, 'z': 1.993953619226303, 'v': -0.11569700567065944}, {'x': 2.155063100192706, 'y': 5.071848317588829, 'z': -1.9333126413994544, 'v': -0.3735888107543852}, {'x': 3.6637133678751095, 'y': 7.002231737885215, 'z': 1.6220632290154406, 'v': -0.631714532750143}, {'x': 2.952211788881403, 'y': 8.739435131318992, 'z': 1.562652216289914, 'v': 0.2520277775192221}, {'x': -0.7354966908898497, 'y': 6.682273456690345, 'z': 1.7046007563788952, 'v': -0.696252435816455}]"
2026-02-13T16:51:41.326,992,5,"[{'x': 0.3242824357897778, 'y': 2.740096967204103, 'z': -1.2685242415806735, 'v': 0.7876444595824705}, {'x': -3.9283295608444844, 'y': 7.606793491499461, 'z': -0.6537908082316037, 'v': -0.36139851087643615}, {'x': -0.38458296537781766, 'y': 5.159241694882091, 'z': 0.03329726481582451, 'v': 0.35995652338923234}, {'x': 1.5629296417848249, 'y': 2.900625009702844, 'z': -1.0941257389528252, 'v': -0.29236259574712076}, {'x': -4.013654176625793, 'y': 3.0812962537570088, 'z': 0.2503360665638157, 'v': -0.9308360325661031}]"
2026-02-13T16:51:41.438,864,5,"[{'x': 3.182443952843805, 'y': 4.885644403397221, 'z': -0.2025613673725526, 'v': 0.39732941792535104}, {'x': 0.2479463822674095, 'y': 6.933010681740203, 'z': 1.7459655326054082, 'v': -0.6314287361390252}, {'x': 0.722224275951973, 'y': 6.5448336941709275, 'z': 0.9063649692452795, 'v': -0.3936581842411193}, {'x': -2.4420326064668005, 'y': 3.9262433180115144, 'z': 1.3151135068112012, 'v': -0.18112469529174824}, {'x': 4.322713301741123, 'y': 5.6418332131674624, 'z': -0.45901082972179896, 'v': -0.8341385275401731}]"
2026-02-13T16:51:41.563,864,5,"[{'x': 2.421302713824307, 'y': 0.13589826681004058, 'z': -1.6882494997830677, 'v': -0.5662495648111465}, {'x': 1.7320663253807576, 'y': 8.41652958852879, 'z': 1.2294761547023834, 'v': -0.9048051832738913}, {'x': 4.914456569477473, 'y': 7.662206779350119, 'z': -1.8682016337100822, 'v': -0.38002580366789784}, {'x': -3.5720798311982147, 'y': 2.512059630165079, 'z': 0.2571973033156034, 'v': -0.9981830005061474}, {'x': -0.05781048912981124, 'y': 2.9190713007266234, 'z': 0.6192887911620617, 'v': 0.9342103118875338}]"
2026-02-13T16:51:41.692,896,5,"[{'x': 2.091370701360397, 'y': 3.08616290209999, 'z': -1.9156770499363525, 'v': -0.30802208729348357}, {'x': 0.00926963430012151, 'y': 1.629678031360865, 'z': -0.010046964625200605, 'v': 0.33047570708133023}, {'x': -2.7727831880080567, 'y': 9.880960797165502, 'z': -0.262819105529176, 'v': -0.45351955228714425}, {'x': -2.1113478298511676, 'y': 7.793304056670507, 'z': -0.1246848939579368, 'v': -0.3264532312384958}, {'x': -4.896728074272406, 'y': 1.4706977968486845, 'z': 1.24570195842134, 'v': -0.4105827283004577}]"
2026-02-13T16:51:41.810,864,5,"[{'x': -3.1624860211485553, 'y': 8.04874886182676, 'z': -0.22903810640095745, 'v': -0.9930805374138243}, {'x': -2.310212448662101, 'y': 2.449793333079585, 'z': -1.6677721065789735, 'v': 0.3744514951810587}, {'x': 4.200567553003403, 'y': 0.3337181278236645, 'z': 1.3011052980663935, 'v': -0.9265394170907175}, {'x': 4.5236902238966525, 'y': 2.2167368994886605, 'z': 0.8697206355788016, 'v': -0.45390363269316114}, {'x': 0.5251561591900513, 'y': 0.06803763156918774, 'z': 0.8018927755709511, 'v': -0.4463644830515445}]"
2026-02-13T16:51:41.921,832,5,"[{'x': -2.261572581606166, 'y': 7.172652272055842, 'z': -0.4290398361464116, 'v': 0.6018850146055525}, {'x': 0.6142131433551317, 'y': 6.344024487773673, 'z': 0.32409698468281345, 'v': 0.8100770094790075}, {'x': -1.7000420991654428, 'y': 7.076343960265763, 'z': -1.4525736771082776, 'v': 0.35101385190533807}, {'x': 2.9095774441212994, 'y': 3.7464652377335828, 'z': 1.2406339678991913, 'v': -0.3033542699082874}, {'x': -2.2735203096621293, 'y': 7.997588142720913, 'z': -0.9455123143789614, 'v': 0.2483504476532965}]"
2026-02-13T16:51:42.031,800,5,"[{'x': -2.708804036309763, 'y': 4.220005851746472, 'z': -0.45927510068527155, 'v': -0.4715456422535591}, {'x': 0.6036131342963689, 'y': 2.710969338756961, 'z': -1.6998281623620315, 'v': 0.5673425938456269}, {'x': 4.480304713298182, 'y': 0.47339856873090724, 'z': -1.8887098256311878, 'v': 0.6835649681467453}, {'x': 4.619006047037125, 'y': 2.9825536138567332, 'z': 0.005349596774343546, 'v': -0.27049329297516156}, {'x': 2.250087193711302, 'y': 4.5497201598376975, 'z': -1.0506370380483103, 'v': 0.44624773221158454}]"
2026-02-13T16:51:42.139,832,5,"[{'x': 2.8384607552395718, 'y': 5.052656905499956, 'z': -0.09224135292244728, 'v': -0.6338029450911453}, {'x': 3.9230906572553295, 'y': 5.0274414367561, 'z': 1.7806296764072957, 'v': 0.2596333969613662}, {'x': -3.712065533916088, 'y': 2.9118661961979875, 'z': 0.0787348878829186, 'v': 0.8298350396887313}, {'x': -2.3886481144399987, 'y': 9.90865477455587, 'z': -0.7151761889642354, 'v': 0.49906746425408244}, {'x': 1.0506925266878966, 'y': 6.388492120893119, 'z': -0.8547580550712741, 'v': 0.1474584054809498}]"
2026-02-13T16:51:42.250,800,5,"[{'x': 2.184978381589307, 'y': 6.388061353894941, 'z': 0.25290741972096065, 'v': -0.9870506002191006}, {'x': -1.7824537409847743, 'y': 8.866470782349031, 'z': -0.0879412271736566, 'v': -0.8532796783725984}, {'x': -0.5365620280607244, 'y': 2.029842106580398, 'z': 1.4649625981660246, 'v': 0.0707846467868225}, {'x': -2.5160716111677406, 'y': 1.7914562946019241, 'z': 1.5284863612245099, 'v': 0.08972770335388525}, {'x': 2.731631523203232, 'y': 3.854468925412159, 'z': 1.7960281210292832, 'v': -0.9491066295495965}]"
